EmpID,BldgID
1002052,1000000
1000189,1000002
1000647,1000000
1001882,1000000
1000553,1000000
1002789,1000002
1000752,1000002
1000254,1000000
1002310,1000001
1000534,1000002
1001543,1000002
1002537,1000000
1002597,1000003
1001549,1000003
1000005,1000001
1002462,1000000
1000749,1000002
1002076,1000001
1003019,1000002
1000840,1000001
1002592,1000001
1001239,1000003
1000064,1000002
1002959,1000000
1002601,1000001
1000381,1000001
1000559,1000003
1000254,1000002
1001717,1000002
1001562,1000003
1002307,1000003
1000178,1000000
1001576,1000003
1001936,1000003
1002261,1000000
1003043,1000002
1002708,1000003
1001772,1000002
1002525,1000003
1000853,1000002
1000386,1000003
1002692,1000000
1003184,1000001
1003189,1000003
1001542,1000000
1002376,1000000
1001915,1000003
1002728,1000001
1000886,1000000
1002215,1000002
1001401,1000001
1001645,1000002
1001793,1000000
1001691,1000002
1001146,1000000
1001160,1000000
1001448,1000003
1002215,1000001
1001839,1000000
1000805,1000000
1002720,1000000
1003056,1000003
1001710,1000000
1002173,1000001
1001488,1000000
1001318,1000002
1000535,1000000
1001545,1000003
1001610,1000002
1002642,1000001
1002319,1000003
1002692,1000001
1000086,1000002
1000184,1000000
1000535,1000002
1000584,1000001
1001503,1000000
1000807,1000003
1001872,1000002
1002721,1000000
1000894,1000000
1000659,1000000
1003082,1000001
1002012,1000001
1000224,1000002
1000612,1000002
1000184,1000003
1000248,1000002
1003050,1000000
1002627,1000003
1001978,1000002
1000003,1000002
1002072,1000000
1003120,1000003
1000472,1000003
1000125,1000000
1001562,1000002
1001442,1000001
1001274,1000003
1001390,1000002
1000688,1000000
1001017,1000003
1001839,1000003
1000074,1000000
1002449,1000003
1003079,1000003
1000838,1000001
1001888,1000000
1000187,1000000
1001773,1000003
1001940,1000002
1003125,1000001
1000890,1000003
1000799,1000003
1001891,1000003
1000015,1000001
1002614,1000003
1000276,1000003
1000090,1000002
1000325,1000000
1002082,1000002
1001704,1000003
1000094,1000001
1000111,1000002
1003123,1000003
1002318,1000001
1001315,1000002
1000849,1000003
1001010,1000000
1000597,1000000
1001152,1000002
1000983,1000003
1002387,1000002
1001829,1000003
1002842,1000000
1001131,1000002
1001408,1000000
1000615,1000000
1001713,1000003
1002338,1000001
1002658,1000001
1003105,1000000
1000076,1000002
1000700,1000001
1002219,1000002
1001558,1000001
1003039,1000000
1001352,1000002
1000608,1000000
1001672,1000002
1002790,1000003
1000689,1000002
1002746,1000001
1001939,1000001
1001925,1000003
1002169,1000003
1000379,1000001
1000446,1000000
1001625,1000003
1001861,1000003
1001054,1000003
1001210,1000003
1001335,1000003
1002466,1000001
1002062,1000003
1001846,1000003
1001918,1000003
1002749,1000000
1001949,1000000
1001380,1000003
1002558,1000001
1002763,1000003
1001060,1000002
1001048,1000001
1002420,1000000
1001089,1000000
1001324,1000001
1000903,1000002
1001951,1000001
1001418,1000002
1002941,1000000
1000012,1000002
1000431,1000001
1000065,1000003
1001338,1000000
1002245,1000002
1000802,1000000
1001934,1000001
1000420,1000000
1000041,1000002
1000374,1000003
1001768,1000003
1002145,1000003
1001423,1000000
1000111,1000002
1002134,1000001
1000745,1000000
1000379,1000000
1002815,1000003
1000906,1000000
1000297,1000000
1001337,1000003
1003137,1000002
1000589,1000001
1002659,1000003
1001897,1000003
1000897,1000001
1000416,1000003
1000826,1000000
1001382,1000003
1000650,1000003
1001520,1000001
1001262,1000003
1002405,1000001
1001147,1000002
1001908,1000003
1000936,1000001
1001996,1000002
1000071,1000001
1003065,1000003
1002166,1000000
1000671,1000002
1000594,1000002
1002405,1000003
1002227,1000000
1001177,1000002
1000360,1000001
1000326,1000002
1000499,1000003
1001947,1000000
1002212,1000002
1002618,1000000
1000936,1000000
1000939,1000001
1000930,1000003
1001233,1000000
1001103,1000001
1002233,1000001
1000250,1000002
1002862,1000001
1001722,1000001
1000276,1000002
1000233,1000002
1000710,1000000
1002889,1000001
1000581,1000003
1001673,1000002
1003169,1000003
1000837,1000002
1001279,1000000
1000481,1000000
1003135,1000002
1002139,1000002
1001014,1000001
1001925,1000000
1002258,1000000
1002886,1000001
1000857,1000000
1000560,1000000
1000816,1000000
1001194,1000000
1001888,1000001
1001762,1000002
1000384,1000001
1002858,1000000
1000625,1000001
1003184,1000003
1002050,1000003
1001541,1000003
1001121,1000002
1001184,1000000
1002913,1000003
1001494,1000000
1000142,1000002
1000508,1000001
1001323,1000000
1001160,1000001
1000802,1000001
1002799,1000001
1000079,1000000
1003062,1000003
1001264,1000002
1002263,1000001
1003043,1000001
1001696,1000002
1001656,1000001
1001021,1000003
1002446,1000000
1000649,1000003
1002825,1000003
1000201,1000003
1003154,1000000
1001964,1000001
1000499,1000002
1000020,1000002
1000082,1000002
1000208,1000003
1000538,1000001
1000225,1000002
1001972,1000003
1002732,1000000
1002755,1000000
1000604,1000001
1000667,1000002
1001527,1000003
1002199,1000000
1000447,1000003
1000364,1000000
1002521,1000000
1000577,1000000
1001211,1000002
1002553,1000002
1000518,1000002
1001442,1000003
1000178,1000001
1001019,1000003
1002526,1000002
1003115,1000001
1000838,1000002
1002295,1000001
1002414,1000003
1001166,1000002
1000075,1000001
1000743,1000003
1001811,1000002
1001995,1000002
1000228,1000001
1001519,1000001
1001512,1000003
1002226,1000002
1000919,1000001
1000958,1000002
1000344,1000002
1002795,1000000
1000205,1000003
1002202,1000000
1002788,1000001
1002153,1000002
1003053,1000001
1002647,1000000
1001890,1000002
1000470,1000001
1002603,1000002
1000493,1000002
1002710,1000003
1002908,1000001
1001503,1000003
1000840,1000002
1001576,1000003
1001902,1000003
1000249,1000001
1001083,1000002
1003189,1000001
1002619,1000003
1002696,1000003
1000654,1000000
1000651,1000001
1003031,1000003
1000099,1000000
1002236,1000002
1000173,1000001
1002946,1000002
1000859,1000002
1000160,1000001
1000280,1000003
1003115,1000000
1001309,1000001
1002067,1000002
1001316,1000001
1000501,1000000
1001248,1000002
1000200,1000001
1002785,1000001
1001441,1000003
1001382,1000000
1001804,1000003
1002219,1000000
1000803,1000002
1001114,1000000
1000812,1000002
1000287,1000002
1000532,1000003
1001251,1000000
1001660,1000002
1001673,1000001
1000880,1000002
1001075,1000000
1002477,1000002
1000011,1000001
1001157,1000000
1000213,1000003
1001067,1000000
1002685,1000002
1002323,1000002
1002868,1000000
1003055,1000000
1002863,1000002
1001343,1000000
1000101,1000003
1002762,1000000
1002628,1000003
1002870,1000000
1000534,1000001
1000545,1000002
1001386,1000002
1000212,1000000
1000763,1000003
1001935,1000003
1001650,1000000
1001678,1000002
1001924,1000002
1001525,1000000
1002422,1000002
1003160,1000002
1000023,1000003
1001516,1000000
1000452,1000000
1001404,1000003
1002308,1000003
1002040,1000002
1002739,1000002
1001816,1000002
1001582,1000001
1000502,1000001
1002645,1000002
1001560,1000000
1001064,1000003
1001469,1000000
1001003,1000002
1002782,1000000
1001425,1000000
1000507,1000001
1002477,1000000
1000051,1000002
1001726,1000000
1001013,1000001
1000627,1000003
1001459,1000001
1000101,1000000
1000255,1000002
1003034,1000002
1002805,1000003
1003106,1000003
1002607,1000002
1002385,1000003
1000388,1000000
1000052,1000000
1000095,1000001
1003121,1000002
1000169,1000003
1001214,1000001
1000457,1000001
1000030,1000003
1001084,1000003
1002701,1000003
1001962,1000000
1000934,1000000
1001002,1000003
1001994,1000000
1001869,1000000
1002587,1000000
1001682,1000002
1002432,1000002
1000463,1000002
1001389,1000001
1002063,1000000
1002867,1000002
1002515,1000002
1000891,1000001
1002842,1000001
1001521,1000003
1001573,1000001
1002341,1000003
1003120,1000001
1002665,1000000
1003012,1000003
1000527,1000002
1000035,1000002
1000662,1000003
1001098,1000003
1000669,1000001
1000188,1000000
1001709,1000000
1002198,1000000
1001793,1000001
1001717,1000001
1001741,1000000
1001537,1000002
1002782,1000002
1002782,1000001
1000605,1000000
1000742,1000002
1000623,1000002
1003012,1000000
1000038,1000003
1000139,1000002
1000757,1000003
1003133,1000002
1001456,1000002
1000018,1000000
1001474,1000002
1002977,1000003
1001123,1000001
1002540,1000003
1002712,1000000
1001794,1000000
1000126,1000001
1000257,1000000
1002453,1000000
1002381,1000003
1001071,1000000
1000223,1000002
1002808,1000001
1000014,1000001
1002614,1000003
1002319,1000003
1002561,1000000
1001676,1000003
1002503,1000001
1002171,1000002
1001494,1000000
1000725,1000002
1000079,1000003
1000324,1000000
1000474,1000000
1002058,1000003
1001553,1000003
1002839,1000000
1002179,1000003
1000850,1000002
1000191,1000002
1002880,1000002
1001283,1000000
1000931,1000003
1000844,1000001
1001664,1000000
1002295,1000000
1001841,1000002
1001950,1000003
1000401,1000001
1001058,1000001
1000918,1000003
1002900,1000000
1002248,1000003
1000385,1000002
1000830,1000001
1003186,1000002
1000406,1000001
1000558,1000000
1001279,1000002
1000093,1000001
1001818,1000001
1000140,1000002
1002126,1000001
1002890,1000003
1002393,1000002
1001799,1000001
1000441,1000003
1002112,1000001
1000603,1000000
1002140,1000003
1002459,1000002
1001860,1000001
1000914,1000002
1003180,1000002
1000168,1000003
1002888,1000001
1000228,1000003
1002289,1000001
1002370,1000001
1000495,1000001
1002428,1000003
1002370,1000003
1001576,1000002
1003141,1000000
1002981,1000003
1003106,1000000
1000736,1000002
1002873,1000003
1001102,1000001
1000034,1000002
1002468,1000003
1001833,1000002
1001550,1000003
1000274,1000002
1000069,1000002
1001737,1000000
1002550,1000003
1000193,1000002
1001551,1000001
1001663,1000003
1000454,1000000
1002743,1000002
1002509,1000000
1003099,1000000
1000167,1000001
1000526,1000002
1000515,1000001
1000797,1000000
1000575,1000001
1000835,1000001
1000979,1000001
1002014,1000000
1003153,1000000
1002847,1000002
1003089,1000002
1000437,1000003
1002585,1000002
1002934,1000001
1001486,1000002
1001093,1000003
1000982,1000002
1002358,1000003
1001255,1000000
1002960,1000002
1001332,1000003
1001179,1000001
1002668,1000002
1001870,1000001
1000258,1000000
1001050,1000002
1000571,1000001
1001137,1000000
1000312,1000003
1001115,1000003
1002876,1000003
1002648,1000002
1000348,1000002
1002453,1000002
1002889,1000002
1002111,1000002
1002268,1000002
1001651,1000002
1000503,1000003
1001371,1000003
1002150,1000002
1000916,1000002
1001354,1000003
1002120,1000003
1002197,1000002
1002692,1000000
1000993,1000002
1002424,1000003
1002167,1000003
1000446,1000002
1002423,1000002
1001128,1000002
1002140,1000001
1000576,1000001
1000154,1000003
1001531,1000002
1001416,1000001
1003011,1000000
1001694,1000002
1002882,1000000
1002861,1000002
1003126,1000000
1002538,1000002
1003151,1000000
1002808,1000002
1002455,1000000
1002200,1000001
1000023,1000003
1001111,1000003
1000139,1000002
1001904,1000002
1000524,1000001
1002817,1000001
1002559,1000003
1003191,1000001
1000109,1000002
1001395,1000000
1000275,1000001
1002869,1000000
1002202,1000001
1003127,1000000
1002098,1000002
1001892,1000000
1000152,1000000
1000273,1000002
1000020,1000002
1001791,1000003
1002497,1000001
1002227,1000003
1000078,1000001
1001184,1000003
1001733,1000002
1001883,1000001
1001952,1000003
1001089,1000001
1001953,1000003
1000154,1000000
1001203,1000000
1001437,1000003
1001569,1000001
1001153,1000000
1001973,1000001
1002093,1000002
1002628,1000002
1002587,1000002
1001385,1000003
1002735,1000000
1000212,1000000
1000100,1000000
1000815,1000000
1000608,1000000
1002756,1000000
1002423,1000003
1000900,1000000
1002564,1000001
1001358,1000001
1000074,1000002
1003021,1000002
1001945,1000001
1000256,1000002
1002059,1000003
1003117,1000002
1001558,1000001
1000509,1000001
1000985,1000001
1002011,1000001
1001728,1000000
1001752,1000002
1002643,1000000
1001644,1000002
1000882,1000000
1002820,1000002
1001289,1000001
1001240,1000003
1001681,1000002
1002500,1000001
1001036,1000000
1000476,1000002
1001539,1000000
1002065,1000000
1001503,1000003
1000835,1000003
1001312,1000000
1001090,1000002
1001259,1000003
1000011,1000002
1001072,1000002
1001137,1000001
1002205,1000000
1002939,1000002
1002534,1000003
1001762,1000003
1001776,1000000
1001376,1000000
1002048,1000002
1001002,1000002
1001037,1000000
1001385,1000002
1000912,1000000
1001230,1000001
1002790,1000000
1001849,1000001
1000758,1000001
1001557,1000000
1000941,1000001
1000322,1000002
1002551,1000003
1000188,1000001
1002819,1000003
1002400,1000001
1002083,1000001
1002206,1000002
1003093,1000000
1000835,1000003
1003092,1000000
1002809,1000003
1001353,1000003
1003169,1000002
1002745,1000003
1001515,1000000
1001249,1000000
1002726,1000003
1001062,1000002
1002181,1000001
1000050,1000002
1002738,1000002
1002539,1000001
1002172,1000000
1001060,1000001
1002495,1000002
1001060,1000000
1001132,1000000
1002069,1000003
1002727,1000002
1002078,1000003
1000958,1000002
1002791,1000000
1001439,1000001
1001770,1000002
1001349,1000003
1000611,1000000
1000447,1000001
1001271,1000001
1001393,1000003
1002477,1000002
1000093,1000000
1002876,1000001
1001014,1000003
1000848,1000002
1002979,1000002
1000607,1000002
1003013,1000000
1001877,1000003
1000913,1000002
1001872,1000001
1002515,1000002
1000871,1000000
1001491,1000001
1000946,1000002
1001215,1000000
1002576,1000003
1001733,1000003
1000217,1000003
1000673,1000000
1000180,1000000
1002122,1000003
1002187,1000001
1002430,1000001
1000031,1000001
1002648,1000003
1003072,1000001
1001130,1000001
1001769,1000003
1002570,1000000
1000040,1000001
1000514,1000002
1001015,1000001
1000336,1000000
1001530,1000001
1002819,1000002
1000536,1000001
1001156,1000002
1003012,1000003
1000075,1000003
1003025,1000000
1001360,1000001
1001400,1000002
1002692,1000002
1001256,1000001
1000406,1000001
1000927,1000002
1000077,1000003
1001352,1000001
1000490,1000003
1001076,1000003
1002683,1000001
1002661,1000003
1001592,1000001
1001020,1000002
1001512,1000002
1000639,1000003
1002153,1000000
1001977,1000000
1002241,1000003
1002635,1000002
1001859,1000000
1002647,1000001
1000639,1000003
1001035,1000003
1001645,1000003
1001484,1000001
1001865,1000002
1002957,1000001
1000715,1000000
1000433,1000000
1003051,1000002
1001150,1000002
1000146,1000001
1000556,1000001
1000061,1000002
1001906,1000003
1002121,1000003
1000308,1000002
1002862,1000001
1001833,1000000
1000760,1000002
1000083,1000001
1002451,1000000
1001898,1000002
1001765,1000000
1002133,1000001
1001092,1000001
1001580,1000000
1001978,1000003
1002915,1000000
1000072,1000000
1002443,1000000
1002527,1000003
1001439,1000002
1002829,1000000
1002395,1000000
1001515,1000002
1002308,1000000
1003113,1000002
1001865,1000001
1002862,1000001
1001522,1000000
1001060,1000001
1000962,1000002
1000238,1000002
1000637,1000001
1002566,1000003
1000526,1000003
1002992,1000002
1001354,1000001
1001474,1000000
1002357,1000002
1000088,1000002
1002323,1000003
1001150,1000003
1000745,1000003
1001512,1000000
1002523,1000001
1001856,1000000
1000180,1000001
1002502,1000003
1000159,1000002
1000156,1000003
1000683,1000002
1001910,1000003
1001759,1000000
1001674,1000000
1002626,1000003
1002582,1000002
1002841,1000000
1001380,1000000
1002553,1000001
1001821,1000003
1000274,1000003
1003006,1000002
1002368,1000003
1001525,1000003
1000151,1000001
1001618,1000000
1001228,1000000
1001606,1000003
1001699,1000001
1001440,1000000
1000159,1000000
1000300,1000002
1001299,1000000
1002530,1000000
1001866,1000003
1001642,1000001
1003071,1000002
1000135,1000003
1001265,1000000
1003178,1000003
1002358,1000000
1000402,1000002
1002208,1000000
1000764,1000003
1002796,1000001
1001326,1000003
1001251,1000002
1001607,1000002
1001427,1000002
1000848,1000000
1002160,1000001
1002960,1000002
1002530,1000002
1002207,1000001
1000211,1000003
1001662,1000001
1000705,1000001
1002089,1000003
1002241,1000001
1001086,1000001
1001180,1000000
1002820,1000000
1002209,1000000
1003022,1000001
1002448,1000002
1000205,1000002
1000711,1000001
1001417,1000000
1000553,1000001
1000570,1000003
1002820,1000003
1001229,1000002
1001424,1000003
1001624,1000000
1003187,1000000
1002751,1000001
1001132,1000003
1001789,1000003
1001541,1000001
1000276,1000002
1000341,1000003
1003112,1000003
1002121,1000001
1002949,1000000
1000603,1000003
1001436,1000003
1002792,1000001
1002130,1000002
1002928,1000002
1002017,1000001
1000134,1000000
1001459,1000001
1001647,1000003
1001534,1000001
1001972,1000000
1001608,1000003
1000628,1000003
1000919,1000000
1001772,1000000
1000555,1000003
1001501,1000000
1001171,1000002
1001833,1000001
1002681,1000003
1002473,1000001
1001824,1000003
1002154,1000002
1001224,1000002
1000638,1000002
1001891,1000003
1001529,1000003
1002604,1000000
1000190,1000003
1001222,1000003
1001735,1000000
1001163,1000003
1001962,1000001
1003032,1000001
1003041,1000000
1000325,1000000
1000962,1000000
1001499,1000002
1001852,1000001
1002203,1000000
1001006,1000001
1001467,1000002
1001168,1000001
1000747,1000000
1001598,1000003
1001914,1000000
1002546,1000003
1001741,1000003
1000742,1000000
1000541,1000001
1000682,1000001
1001355,1000001
1000346,1000003
1001111,1000000
1002898,1000003
1001871,1000003
1001163,1000001
1001112,1000003
1001328,1000001
1002785,1000003
1000067,1000000
1002928,1000003
1000157,1000003
1003093,1000002
1002905,1000001
1001142,1000002
1001898,1000001
1002258,1000000
1003154,1000000
1002739,1000003
1001745,1000002
1000168,1000002
1000387,1000001
1000717,1000002
1000208,1000002
1002156,1000003
1001390,1000000
1001189,1000002
1000213,1000003
1002176,1000003
1002251,1000000
1001495,1000001
1001769,1000003
1000158,1000001
1001931,1000003
1002053,1000002
1002465,1000003
1002518,1000000
1003172,1000002
1000571,1000000
1002785,1000001
1002137,1000000
1002075,1000002
1002766,1000003
1001017,1000002
1002696,1000001
1002932,1000000
1002831,1000000
1003063,1000000
1000425,1000003
1002164,1000003
1001789,1000003
1002934,1000001
1002332,1000002
1000141,1000003
1001780,1000002
1002087,1000001
1002262,1000001
1001285,1000000
1001221,1000001
1001150,1000002
1001481,1000001
1002350,1000003
1001468,1000003
1001483,1000001
1001593,1000002
1003009,1000002
1002283,1000002
1001389,1000002
1001078,1000000
1002369,1000002
1002880,1000002
1000308,1000002
1002969,1000002
1002263,1000000
1001568,1000003
1000696,1000002
1001148,1000002
1000691,1000001
1001554,1000001
1003116,1000002
1003036,1000001
1000951,1000003
1002216,1000002
1001623,1000002
1000481,1000001
1001478,1000002
1001121,1000000
1000418,1000003
1001213,1000000
1000669,1000001
1003030,1000003
1001584,1000003
1000964,1000002
1000751,1000003
1001286,1000003
1003005,1000002
1002133,1000000
1001168,1000003
1003088,1000001
1000882,1000001
1001166,1000002
1001881,1000000
1003141,1000001
1002848,1000002
1001231,1000002
1002747,1000000
1000936,1000001
1002030,1000000
1000542,1000001
1001983,1000000
1000644,1000003
1000062,1000002
1001107,1000000
1001580,1000002
1001677,1000001
1001053,1000003
1000239,1000003
1001017,1000001
1003193,1000000
1001674,1000002
1000147,1000000
1001540,1000002
1002139,1000001
1001437,1000002
1000724,1000002
1000646,1000001
1001794,1000001
1002044,1000003
1002311,1000000
1001851,1000001
1001739,1000000
1000294,1000000
1002028,1000001
1000178,1000003
1002763,1000000
1000739,1000001
1001833,1000003
1001058,1000001
1000653,1000002
1002251,1000001
1001434,1000001
1000473,1000000
1000982,1000002
1000526,1000001
1000710,1000002
1001120,1000003
1000160,1000001
1000667,1000000
1002414,1000002
1002315,1000002
1003058,1000003
1000245,1000002
1000288,1000002
1002484,1000002
1001687,1000002
1002672,1000001
1002555,1000000
1003156,1000000
1001095,1000001
1001928,1000000
1002777,1000000
1002640,1000000
1001558,1000003
1000637,1000001
1003050,1000000
1000529,1000002
1000271,1000003
1001724,1000002
1000374,1000000
1000083,1000001
1001297,1000003
1001581,1000003
1002120,1000001
1000181,1000000
1002269,1000000
1001491,1000003
1002522,1000003
1001204,1000000
1000102,1000003
1002522,1000002
1000984,1000001
1000084,1000001
1000090,1000000
1003015,1000002
1000510,1000000
1001510,1000000
1001644,1000001
1000124,1000003
1000636,1000002
1000168,1000002
1003180,1000003
1003100,1000000
1002331,1000002
1002288,1000000
1000881,1000003
1000177,1000002
1002054,1000002
1000945,1000002
1001257,1000003
1001894,1000002
1001153,1000001
1002164,1000002
1001566,1000003
1002447,1000001
1002340,1000002
1002195,1000002
1001063,1000000
1001752,1000001
1000156,1000003
1000041,1000000
1000090,1000001
1001100,1000000
1002168,1000003
1002181,1000003
1000884,1000002
1002936,1000001
1001053,1000000
1001747,1000003
1001645,1000003
1002076,1000000
1001121,1000001
1003111,1000001
1002626,1000003
1001399,1000003
1001402,1000003
1002244,1000001
1002630,1000003
1001730,1000003
1002214,1000000
1002067,1000001
1002149,1000003
1000025,1000001
1000613,1000000
1002727,1000000
1001938,1000001
1003002,1000000
1002678,1000003
1002302,1000000
1000137,1000002
1002462,1000001
1001751,1000003
1001946,1000001
1000277,1000000
1001863,1000000
1000912,1000003
1002031,1000003
1000512,1000000
1000952,1000002
1000329,1000000
1000805,1000002
1001122,1000003
1001833,1000002
1002033,1000002
1003170,1000000
1002553,1000001
1001042,1000000
1001272,1000000
1002367,1000000
1002339,1000001
1000337,1000000
1000788,1000000
1002799,1000002
1000435,1000001
1000083,1000000
1002120,1000001
1002194,1000002
1001187,1000002
1002316,1000003
1002647,1000000
1001513,1000001
1002684,1000002
1000861,1000002
1001358,1000003
1000898,1000000
1002389,1000001
1002588,1000001
1001804,1000000
1001223,1000001
1000727,1000000
1001020,1000002
1002338,1000003
1000595,1000001
1002656,1000001
1001627,1000003
1002672,1000000
1002926,1000003
1000079,1000001
1003015,1000003
1002175,1000000
1001777,1000003
1002051,1000001
1000260,1000001
1001102,1000000
1001052,1000003
1002883,1000003
1001125,1000002
1002586,1000000
1003167,1000001
1000858,1000000
1002845,1000003
1003045,1000001
1001513,1000002
1002271,1000003
1002072,1000003
1003013,1000001
1001497,1000001
1001613,1000000
1002441,1000001
1000903,1000003
1001623,1000003
1001192,1000003
1000470,1000000
1002337,1000001
1002118,1000000
1002015,1000003
1002935,1000001
1002498,1000002
1002280,1000000
1001466,1000000
1000226,1000001
1002752,1000003
1000854,1000000
1002886,1000003
1001958,1000002
1001737,1000001
1001325,1000000
1001813,1000000
1000498,1000003
1000760,1000000
1001736,1000000
1001219,1000001
1000517,1000000
1001453,1000001
1000256,1000002
1000512,1000001
1001968,1000002
1000616,1000000
1000741,1000000
1001801,1000003
1000285,1000001
1000321,1000000
1001788,1000001
1001958,1000003
1001175,1000003
1001211,1000002
1002693,1000002
1001703,1000001
1000323,1000003
1000253,1000001
1002421,1000003
1002111,1000001
1000784,1000002
1000575,1000000
1000718,1000000
1002065,1000002
1003154,1000001
1002452,1000003
1002347,1000002
1002877,1000001
1002588,1000003
1001399,1000003
1000862,1000001
1000120,1000003
1002109,1000000
1000220,1000003
1000159,1000002
1001685,1000001
1001728,1000001
1001879,1000003
1000242,1000000
1000090,1000003
1001133,1000002
1002699,1000000
1003082,1000002
1002051,1000002
1001227,1000002
1002665,1000003
1002916,1000001
1000877,1000003
1000619,1000002
1000068,1000003
1001083,1000003
1001171,1000002
1001008,1000003
1000031,1000002
1002078,1000003
1000285,1000002
1002177,1000000
1002352,1000000
1002305,1000001
1002138,1000003
1001420,1000003
1003166,1000001
1000203,1000000
1002453,1000003
1000219,1000002
1000153,1000003
1000302,1000001
1002821,1000001
1001517,1000001
1003065,1000002
1002780,1000002
1001445,1000001
1001712,1000002
1001410,1000000
1001898,1000003
1002240,1000003
1002516,1000002
1000211,1000001
1001541,1000000
1000798,1000001
1002279,1000002
1001407,1000001
1001062,1000002
1002269,1000002
1000410,1000002
1002543,1000000
1000065,1000002
1003118,1000000
1001631,1000001
1002076,1000002
1003056,1000001
1000649,1000003
1003154,1000003
1000164,1000000
1000483,1000001
1000707,1000003
1001841,1000003
1000035,1000002
1000964,1000001
1000845,1000000
1002005,1000001
1001573,1000001
1002738,1000002
1001110,1000002
1001676,1000002
1000879,1000000
1000026,1000001
1001248,1000000
1001579,1000001
1002889,1000002
1000148,1000000
1001803,1000002
1002052,1000000
1002765,1000000
1000747,1000000
1000514,1000001
1000652,1000002
1000547,1000003
1000385,1000000
1001948,1000003
1002039,1000003
1000246,1000002
1002916,1000001
1002599,1000002
1001643,1000001
1002171,1000003
1000304,1000001
1001539,1000003
1000840,1000003
1002774,1000000
1001184,1000000
1003121,1000002
1000510,1000003
1000089,1000003
1000135,1000002
1000476,1000002
1001998,1000003
1001529,1000001
1001249,1000001
1000853,1000000
1000376,1000002
1002338,1000000
1000202,1000003
1000559,1000000
1002340,1000001
1000694,1000003
1000342,1000002
1000368,1000000
1001045,1000000
1000401,1000003
1002458,1000001
1002387,1000001
1001445,1000003
1002626,1000001
1001284,1000003
1001428,1000003
1002021,1000002
1002316,1000001
1002780,1000000
1003061,1000001
1001156,1000000
1001488,1000000
1000834,1000001
1003067,1000002
1002759,1000002
1002925,1000002
1001703,1000003
1001150,1000000
1001603,1000001
1001521,1000003
1002164,1000003
1001509,1000003
1001981,1000003
1001869,1000001
1001586,1000003
1002256,1000003
1000090,1000000
1001171,1000002
1001235,1000000
1002403,1000003
1002623,1000002
1000814,1000000
1002319,1000003
1002447,1000000
1000552,1000001
1002791,1000003
1001752,1000003
1000915,1000000
1003092,1000003
1000725,1000002
1000808,1000000
1001786,1000003
1002548,1000002
1000916,1000001
1002055,1000002
1000915,1000001
1002270,1000000
1001657,1000000
1000568,1000001
1001274,1000002
1000079,1000002
1002747,1000002
1001777,1000002
1002016,1000000
1000372,1000000
1000767,1000002
1002514,1000001
1000719,1000002
1001433,1000002
1000581,1000003
1001173,1000003
1003136,1000003
1002900,1000000
1000797,1000001
1000838,1000000
1000735,1000002
1000715,1000000
1000092,1000000
1001391,1000000
1002905,1000001
1001524,1000002
1002221,1000000
1001136,1000000
1002688,1000001
1001651,1000000
1001553,1000002
1001948,1000002
1002011,1000000
1001114,1000001
1000068,1000000
1001390,1000002
1000567,1000000
1000137,1000000
1001722,1000002
1001620,1000002
1002954,1000001
1001359,1000001
1000766,1000002
1000123,1000001
1000772,1000002
1000282,1000001
1003120,1000001
1002382,1000001
1001571,1000001
1002265,1000002
1000334,1000003
1002635,1000000
1000515,1000003
1002836,1000003
1000582,1000002
1002193,1000003
1001186,1000000
1000411,1000003
1002505,1000001
1000869,1000001
1000817,1000003
1000134,1000001
1000613,1000000
1000786,1000003
1000571,1000000
1001217,1000002
1002360,1000003
1003164,1000000
1001657,1000000
1002020,1000000
1000147,1000002
1001770,1000002
1002185,1000000
1003039,1000002
1000179,1000001
1000093,1000000
1001719,1000001
1000686,1000000
1002405,1000000
1002468,1000002
1001851,1000003
1001325,1000000
1002196,1000002
1002700,1000001
1002624,1000001
1001483,1000000
1002511,1000001
1000131,1000002
1002220,1000001
1002846,1000000
1000201,1000002
1002913,1000000
1001014,1000003
1001952,1000002
1001464,1000000
1001115,1000002
1000673,1000002
1000752,1000000
1002986,1000003
1000888,1000002
1002505,1000000
1001186,1000003
1001021,1000001
1001522,1000003
1002801,1000002
1000070,1000001
1000503,1000001
1002675,1000002
1002544,1000003
1001044,1000001
1001479,1000000
1002598,1000000
1000012,1000001
1001800,1000000
1001637,1000001
1003017,1000002
1000607,1000000
1001962,1000002
1001456,1000002
1000601,1000002
1001894,1000003
1001601,1000000
1002472,1000001
1000145,1000003
1000275,1000001
1003024,1000001
1000833,1000002
1002087,1000003
1002380,1000000
1000198,1000001
1001490,1000002
1002407,1000003
1002608,1000000
1002034,1000002
1002452,1000002
1001185,1000003
1002371,1000002
1003136,1000001
1002159,1000001
1001444,1000003
1002582,1000002
1003172,1000000
1000120,1000001
1001208,1000002
1001015,1000002
1002685,1000000
1001475,1000003
1000140,1000002
1002475,1000001
1003046,1000000
1002145,1000001
1001569,1000001
1000832,1000001
1002422,1000002
1001799,1000003
1002717,1000001
1001968,1000000
1001240,1000001
1003033,1000001
1002637,1000001
1001434,1000000
1000189,1000000
1001468,1000003
1000580,1000003
1002375,1000002
1000292,1000000
1002812,1000003
1002319,1000001
1000337,1000000
1000646,1000002
1003064,1000002
1000487,1000002
1002407,1000000
1001416,1000001
